,Zeit,Zyklus,Normalkraft,Reibkraft,Verschleiss
52386,10.4774,0.0,19.701520919799805,2.1233056783676147,-8.438217878341675
52387,10.4776,0.0,19.57952308654785,2.0708783864974976,-7.4645771980285645
52388,10.4778,0.0,19.671022415161133,2.1495193243026733,-8.113671064376831
52389,10.478,0.0,19.73202133178711,2.175732970237732,-7.4645771980285645
52390,10.4782,0.0,19.701520919799805,2.1233056783676147,-7.789124011993408
52391,10.4784,0.0,19.57952308654785,2.1495193243026733,-7.4645771980285645
52392,10.4786,0.0,19.701520919799805,2.1233056783676147,-7.4645771980285645
52393,10.4788,0.0,19.640522003173828,2.175732970237732,-6.815483570098877
52394,10.479,0.0,19.640522003173828,2.1495193243026733,-8.113671064376831
52395,10.4792,0.0,19.57952308654785,2.228160262107849,-7.4645771980285645
52396,10.4794,0.0,19.671022415161133,2.2543739080429077,-7.789124011993408
52397,10.4796,0.0,19.701520919799805,2.1495193243026733,-7.789124011993408
52398,10.4798,0.0,19.610023498535156,2.1495193243026733,-7.140030384063721
52399,10.48,0.0,19.640522003173828,2.1495193243026733,-7.4645771980285645
52400,10.4802,0.0,19.793018341064453,2.175732970237732,-7.789124011993408
52401,10.4804,0.0,19.610023498535156,2.175732970237732,-7.4645771980285645
52402,10.4806,0.0,19.610023498535156,2.2019466161727905,-7.789124011993408
52403,10.4808,0.0,19.701520919799805,2.2019466161727905,-7.789124011993408
52404,10.481,0.0,19.640522003173828,2.175732970237732,-8.113671064376831
52405,10.4812,0.0,19.701520919799805,2.228160262107849,-8.113671064376831
52406,10.4814,0.0,19.57952308654785,2.1495193243026733,-8.113671064376831
52407,10.4816,0.0,19.54902458190918,2.1233056783676147,-7.789124011993408
52408,10.4818,0.0,19.640522003173828,2.228160262107849,-8.762764692306519
52409,10.482,0.0,19.610023498535156,2.175732970237732,-8.438217878341675
52410,10.4822,0.0,19.76251983642578,2.2543739080429077,-8.438217878341675
52411,10.4824,0.0,19.671022415161133,2.1233056783676147,-8.438217878341675
52412,10.4826,0.0,19.671022415161133,2.1495193243026733,-8.113671064376831
52413,10.4828,0.0,19.610023498535156,2.2019466161727905,-6.815483570098877
52414,10.483,0.0,19.701520919799805,2.2019466161727905,-6.815483570098877
52415,10.4832,0.0,19.793018341064453,2.2543739080429077,-6.815483570098877
52416,10.4834,0.0,19.518526077270508,2.1495193243026733,-6.490936756134033
52417,10.4836,0.0,19.54902458190918,2.1495193243026733,-7.789124011993408
52418,10.4838,0.0,19.701520919799805,2.1495193243026733,-6.490936756134033
52419,10.484,0.0,19.640522003173828,2.175732970237732,-6.490936756134033
52420,10.4842,0.0,19.640522003173828,2.175732970237732,-6.815483570098877
52421,10.4844,0.0,19.640522003173828,2.175732970237732,-7.4645771980285645
52422,10.4846,0.0,19.640522003173828,2.175732970237732,-6.815483570098877
52423,10.4848,0.0,19.640522003173828,2.1495193243026733,-7.4645771980285645
52424,10.485,0.0,19.640522003173828,2.1495193243026733,-6.1663899421691895
52425,10.4852,0.0,19.54902458190918,2.2019466161727905,-6.490936756134033
52426,10.4854,0.0,19.73202133178711,2.175732970237732,-6.815483570098877
52427,10.4856,0.0,19.57952308654785,2.175732970237732,-6.815483570098877
52428,10.4858,0.0,19.54902458190918,2.228160262107849,-6.815483570098877
52429,10.486,0.0,19.701520919799805,2.175732970237732,-7.4645771980285645
52430,10.4862,0.0,19.640522003173828,2.228160262107849,-7.4645771980285645
52431,10.4864,0.0,19.57952308654785,2.1233056783676147,-6.815483570098877
52432,10.4866,0.0,19.671022415161133,2.1495193243026733,-6.490936756134033
52433,10.4868,0.0,19.701520919799805,2.175732970237732,-6.1663899421691895
52434,10.487,0.0,19.610023498535156,2.2019466161727905,-7.140030384063721
52435,10.4872,0.0,19.54902458190918,2.2805875539779663,-7.140030384063721
52436,10.4874,0.0,19.671022415161133,2.097092032432556,-6.1663899421691895
52437,10.4876,0.0,19.671022415161133,2.1495193243026733,-6.490936756134033
52438,10.4878,0.0,19.640522003173828,2.2019466161727905,-6.490936756134033
52439,10.488,0.0,19.57952308654785,2.1233056783676147,-6.490936756134033
52440,10.4882,0.0,19.671022415161133,2.175732970237732,-7.4645771980285645
52441,10.4884,0.0,19.701520919799805,2.2019466161727905,-7.140030384063721
52442,10.4886,0.0,19.610023498535156,2.2019466161727905,-6.815483570098877
52443,10.4888,0.0,19.610023498535156,2.097092032432556,-7.140030384063721
52444,10.489,0.0,19.701520919799805,2.1233056783676147,-6.815483570098877
52445,10.4892,0.0,19.610023498535156,2.1495193243026733,-6.1663899421691895
52446,10.4894,0.0,19.640522003173828,2.2019466161727905,-6.815483570098877
52447,10.4896,0.0,19.671022415161133,2.2019466161727905,-6.815483570098877
52448,10.4898,0.0,19.640522003173828,2.1495193243026733,-6.815483570098877
52449,10.49,0.0,19.640522003173828,2.097092032432556,-6.815483570098877
52450,10.4902,0.0,19.54902458190918,2.2019466161727905,-6.815483570098877
52451,10.4904,0.0,19.671022415161133,2.1495193243026733,-6.815483570098877
52452,10.4906,0.0,19.73202133178711,2.175732970237732,-8.113671064376831
52453,10.4908,0.0,19.610023498535156,2.175732970237732,-6.490936756134033
52454,10.491,0.0,19.54902458190918,2.1233056783676147,-6.815483570098877
52455,10.4912,0.0,19.57952308654785,2.2019466161727905,-7.140030384063721
52456,10.4914,0.0,19.701520919799805,2.1495193243026733,-6.490936756134033
52457,10.4916,0.0,19.640522003173828,2.1495193243026733,-6.815483570098877
52458,10.4918,0.0,19.701520919799805,2.228160262107849,-6.815483570098877
52459,10.492,0.0,19.73202133178711,2.2019466161727905,-7.4645771980285645
52460,10.4922,0.0,19.671022415161133,2.2019466161727905,-7.140030384063721
52461,10.4924,0.0,19.610023498535156,2.1495193243026733,-6.815483570098877
52462,10.4926,0.0,19.640522003173828,2.175732970237732,-7.140030384063721
52463,10.4928,0.0,19.701520919799805,2.1495193243026733,-6.490936756134033
52464,10.493,0.0,19.57952308654785,2.175732970237732,-6.815483570098877
52465,10.4932,0.0,19.610023498535156,2.228160262107849,-7.4645771980285645
52466,10.4934,0.0,19.671022415161133,2.1495193243026733,-6.815483570098877
52467,10.4936,0.0,19.73202133178711,2.1233056783676147,-7.140030384063721
52468,10.4938,0.0,19.640522003173828,2.228160262107849,-7.4645771980285645
52469,10.494,0.0,19.610023498535156,2.1233056783676147,-6.490936756134033
52470,10.4942,0.0,19.701520919799805,2.2019466161727905,-7.140030384063721
52471,10.4944,0.0,19.671022415161133,2.228160262107849,-6.815483570098877
52472,10.4946,0.0,19.57952308654785,2.2019466161727905,-7.4645771980285645
52473,10.4948,0.0,19.671022415161133,2.175732970237732,-6.815483570098877
52474,10.495,0.0,19.793018341064453,2.097092032432556,-6.1663899421691895
52475,10.4952,0.0,19.701520919799805,2.175732970237732,-7.4645771980285645
52476,10.4954,0.0,19.610023498535156,2.1495193243026733,-7.140030384063721
52477,10.4956,0.0,19.671022415161133,2.2019466161727905,-7.140030384063721
52478,10.4958,0.0,19.671022415161133,2.175732970237732,-6.815483570098877
52479,10.496,0.0,19.610023498535156,2.175732970237732,-6.815483570098877
52480,10.4962,0.0,19.488025665283203,2.2019466161727905,-6.490936756134033
52481,10.4964,0.0,19.73202133178711,2.097092032432556,-7.4645771980285645
52482,10.4966,0.0,19.701520919799805,2.175732970237732,-6.815483570098877
52483,10.4968,0.0,19.54902458190918,2.2019466161727905,-6.815483570098877
52484,10.497,0.0,19.610023498535156,2.228160262107849,-7.140030384063721
52485,10.4972,0.0,19.671022415161133,2.097092032432556,-7.140030384063721
52486,10.4974,0.0,19.518526077270508,2.1233056783676147,-7.140030384063721
52487,10.4976,0.0,19.640522003173828,2.175732970237732,-7.140030384063721
52488,10.4978,0.0,19.671022415161133,2.2019466161727905,-7.140030384063721
52489,10.498,0.0,19.640522003173828,2.2019466161727905,-6.815483570098877
52490,10.4982,0.0,19.640522003173828,2.1495193243026733,-6.490936756134033
52491,10.4984,0.0,19.640522003173828,2.1495193243026733,-6.815483570098877
52492,10.4986,0.0,19.640522003173828,2.1495193243026733,-7.140030384063721
52493,10.4988,0.0,19.73202133178711,2.2019466161727905,-6.490936756134033
52494,10.499,0.0,19.610023498535156,2.1495193243026733,-7.4645771980285645
52495,10.4992,0.0,19.76251983642578,2.175732970237732,-7.4645771980285645
52496,10.4994,0.0,19.701520919799805,2.175732970237732,-6.490936756134033
52497,10.4996,0.0,19.610023498535156,2.2019466161727905,-7.140030384063721
52498,10.4998,0.0,19.640522003173828,2.1495193243026733,-6.490936756134033
52499,10.5,0.0,19.701520919799805,2.175732970237732,-7.140030384063721
52500,10.5002,0.0,19.701520919799805,2.175732970237732,-6.815483570098877
52501,10.5004,0.0,19.54902458190918,2.175732970237732,-6.490936756134033
52502,10.5006,0.0,19.640522003173828,2.228160262107849,-7.140030384063721
52503,10.5008,0.0,19.671022415161133,2.175732970237732,-6.1663899421691895
52504,10.501,0.0,19.793018341064453,2.175732970237732,-6.490936756134033
52505,10.5012,0.0,19.640522003173828,2.1233056783676147,-7.140030384063721
52506,10.5014,0.0,19.671022415161133,2.175732970237732,-7.4645771980285645
52507,10.5016,0.0,19.701520919799805,2.2019466161727905,-7.140030384063721
52508,10.5018,0.0,19.671022415161133,2.228160262107849,-6.815483570098877
52509,10.502,0.0,19.518526077270508,2.2019466161727905,-7.4645771980285645
52510,10.5022,0.0,19.76251983642578,2.1233056783676147,-7.140030384063721
52511,10.5024,0.0,19.671022415161133,2.1233056783676147,-6.490936756134033
52512,10.5026,0.0,19.610023498535156,2.1233056783676147,-6.490936756134033
52513,10.5028,0.0,19.610023498535156,2.2019466161727905,-7.140030384063721
52514,10.503,0.0,19.671022415161133,2.2019466161727905,-7.140030384063721
52515,10.5032,0.0,19.793018341064453,2.2019466161727905,-6.490936756134033
52516,10.5034,0.0,19.57952308654785,2.175732970237732,-6.815483570098877
52517,10.5036,0.0,19.610023498535156,2.1495193243026733,-6.815483570098877
52518,10.5038,0.0,19.76251983642578,2.175732970237732,-6.1663899421691895
52519,10.504,0.0,19.671022415161133,2.097092032432556,-7.140030384063721
52520,10.5042,0.0,19.793018341064453,2.1495193243026733,-6.815483570098877
52521,10.5044,0.0,19.671022415161133,2.2019466161727905,-6.490936756134033
52522,10.5046,0.0,19.701520919799805,2.2019466161727905,-6.815483570098877
52523,10.5048,0.0,19.610023498535156,2.1233056783676147,-6.815483570098877
52524,10.505,0.0,19.54902458190918,2.175732970237732,-6.815483570098877
52525,10.5052,0.0,19.625272750854492,2.1233056783676147,-7.789124011993408
52526,10.5054,0.0,19.701520919799805,2.228160262107849,-6.815483570098877
52527,10.5056,0.0,19.57952308654785,2.2019466161727905,-6.815483570098877
52528,10.5058,0.0,19.640522003173828,2.2019466161727905,-6.490936756134033
52529,10.506,0.0,19.76251983642578,2.1233056783676147,-6.815483570098877
52530,10.5062,0.0,19.671022415161133,2.1233056783676147,-7.140030384063721
52531,10.5064,0.0,19.610023498535156,2.1495193243026733,-7.140030384063721
52532,10.5066,0.0,19.671022415161133,2.1233056783676147,-7.140030384063721
52533,10.5068,0.0,19.640522003173828,2.175732970237732,-6.490936756134033
52534,10.507,0.0,19.610023498535156,2.2019466161727905,-7.4645771980285645
52535,10.5072,0.0,19.640522956848145,2.2019466161727905,-6.815483570098877
52536,10.5074,0.0,19.671022415161133,2.1233056783676147,-6.815483570098877
52537,10.5076,0.0,19.701520919799805,2.175732970237732,-6.815483570098877
52538,10.5078,0.0,19.640522003173828,2.2019466161727905,-7.140030384063721
52539,10.508,0.0,19.57952308654785,2.2019466161727905,-6.1663899421691895
52540,10.5082,0.0,19.61002254486084,2.097092032432556,-6.815483570098877
52541,10.5084,0.0,19.640522003173828,2.1233056783676147,-7.4645771980285645
52542,10.5086,0.0,19.640522003173828,2.175732970237732,-7.140030384063721
52543,10.5088,0.0,19.671022415161133,2.1233056783676147,-7.140030384063721
52544,10.509,0.0,19.671022415161133,2.1495193243026733,-7.140030384063721
52545,10.5092,0.0,19.640522003173828,2.1233056783676147,-7.789124011993408
52546,10.5094,0.0,19.57952308654785,2.175732970237732,-7.4645771980285645
52547,10.5096,0.0,19.640522003173828,2.175732970237732,-6.490936756134033
52548,10.5098,0.0,19.701520919799805,2.1495193243026733,-7.4645771980285645
52549,10.51,0.0,19.57952308654785,2.097092032432556,-6.815483570098877
52550,10.5102,0.0,19.54902458190918,2.1495193243026733,-7.4645771980285645
52551,10.5104,0.0,19.701520919799805,2.2019466161727905,-6.490936756134033
52552,10.5106,0.0,19.671022415161133,2.175732970237732,-6.815483570098877
52553,10.5108,0.0,19.518526077270508,2.1495193243026733,-7.140030384063721
52554,10.511,0.0,19.54902458190918,2.1233056783676147,-7.140030384063721
52555,10.5112,0.0,19.54902458190918,2.1233056783676147,-6.490936756134033
52556,10.5114,0.0,19.610023498535156,2.1495193243026733,-7.140030384063721
52557,10.5116,0.0,19.57952308654785,2.2019466161727905,-7.140030384063721
52558,10.5118,0.0,19.640522003173828,2.1495193243026733,-7.140030384063721
52559,10.512,0.0,19.640522003173828,2.1495193243026733,-6.815483570098877
52560,10.5122,0.0,19.594773292541504,2.097092032432556,-7.140030384063721
52561,10.5124,0.0,19.54902458190918,2.1233056783676147,-6.490936756134033
52562,10.5126,0.0,19.640522003173828,2.175732970237732,-6.815483570098877
52563,10.5128,0.0,19.671022415161133,2.2019466161727905,-7.140030384063721
52564,10.513,0.0,19.57952308654785,2.2019466161727905,-7.140030384063721
52565,10.5132,0.0,19.61002254486084,2.0708783864974976,-6.815483570098877
52566,10.5134,0.0,19.640522003173828,2.1495193243026733,-7.789124011993408
52567,10.5136,0.0,19.54902458190918,2.175732970237732,-7.140030384063721
52568,10.5138,0.0,19.57952308654785,2.1233056783676147,-6.490936756134033
52569,10.514,0.0,19.671022415161133,2.1495193243026733,-6.815483570098877
52570,10.5142,0.0,19.54902458190918,2.1495193243026733,-6.815483570098877
52571,10.5144,0.0,19.57952308654785,2.2019466161727905,-6.815483570098877
52572,10.5146,0.0,19.610023498535156,2.175732970237732,-6.815483570098877
52573,10.5148,0.0,19.73202133178711,2.175732970237732,-7.140030384063721
52574,10.515,0.0,19.671022415161133,2.1233056783676147,-6.815483570098877
52575,10.5152,0.0,19.518526077270508,2.175732970237732,-6.815483570098877
52576,10.5154,0.0,19.610023498535156,2.175732970237732,-6.815483570098877
52577,10.5156,0.0,19.701520919799805,2.175732970237732,-7.4645771980285645
52578,10.5158,0.0,19.610023498535156,2.1233056783676147,-7.140030384063721
52579,10.516,0.0,19.57952308654785,2.175732970237732,-6.815483570098877
52580,10.5162,0.0,19.640522003173828,2.1233056783676147,-7.140030384063721
52581,10.5164,0.0,19.701520919799805,2.175732970237732,-7.140030384063721
52582,10.5166,0.0,19.54902458190918,2.175732970237732,-6.490936756134033
52583,10.5168,0.0,19.610023498535156,2.1495193243026733,-7.140030384063721
52584,10.517,0.0,19.73202133178711,2.2019466161727905,-7.140030384063721
52585,10.5172,0.0,19.54902458190918,2.1495193243026733,-6.490936756134033
52586,10.5174,0.0,19.54902458190918,2.1233056783676147,-6.815483570098877
52587,10.5176,0.0,19.640522003173828,2.1495193243026733,-7.140030384063721
52588,10.5178,0.0,19.701520919799805,2.175732970237732,-6.1663899421691895
52589,10.518,0.0,19.671022415161133,2.175732970237732,-6.815483570098877
52590,10.5182,0.0,19.640522956848145,2.1233056783676147,-7.140030384063721
52591,10.5184,0.0,19.610023498535156,2.1495193243026733,-6.1663899421691895
52592,10.5186,0.0,19.701520919799805,2.1495193243026733,-6.815483570098877
52593,10.5188,0.0,19.610023498535156,2.1495193243026733,-7.140030384063721
52594,10.519,0.0,19.57952308654785,2.175732970237732,-6.815483570098877
52595,10.5192,0.0,19.640522003173828,2.2019466161727905,-7.140030384063721
52596,10.5194,0.0,19.701520919799805,2.175732970237732,-6.490936756134033
52597,10.5196,0.0,19.54902458190918,2.175732970237732,-6.815483570098877
52598,10.5198,0.0,19.640522003173828,2.1495193243026733,-6.815483570098877
52599,10.52,0.0,19.671022415161133,2.1495193243026733,-6.815483570098877
52600,10.5202,0.0,19.640522956848145,2.1495193243026733,-6.490936756134033
52601,10.5204,0.0,19.610023498535156,2.228160262107849,-6.490936756134033
52602,10.5206,0.0,19.640522003173828,2.2019466161727905,-7.140030384063721
52603,10.5208,0.0,19.640522003173828,2.175732970237732,-6.815483570098877
52604,10.521,0.0,19.610023498535156,2.1495193243026733,-6.815483570098877
52605,10.5212,0.0,19.518526077270508,2.097092032432556,-6.815483570098877
52606,10.5214,0.0,19.671022415161133,2.175732970237732,-6.815483570098877
52607,10.5216,0.0,19.73202133178711,2.175732970237732,-7.4645771980285645
52608,10.5218,0.0,19.57952308654785,2.1495193243026733,-7.140030384063721
52609,10.522,0.0,19.671022415161133,2.1495193243026733,-7.140030384063721
52610,10.5222,0.0,19.65577220916748,2.0708783864974976,-7.789124011993408
52611,10.5224,0.0,19.640522003173828,2.1233056783676147,-7.140030384063721
52612,10.5226,0.0,19.54902458190918,2.175732970237732,-7.4645771980285645
52613,10.5228,0.0,19.640522003173828,2.228160262107849,-7.4645771980285645
52614,10.523,0.0,19.701520919799805,2.175732970237732,-6.815483570098877
52615,10.5232,0.0,19.396528244018555,2.1233056783676147,-7.4645771980285645
52616,10.5234,0.0,19.54902458190918,2.175732970237732,-7.140030384063721
52617,10.5236,0.0,19.671022415161133,2.1495193243026733,-6.815483570098877
52618,10.5238,0.0,19.73202133178711,2.2019466161727905,-7.789124011993408
52619,10.524,0.0,19.610023498535156,2.175732970237732,-6.490936756134033
52620,10.5242,0.0,19.54902458190918,2.2019466161727905,-6.815483570098877
52621,10.5244,0.0,19.73202133178711,2.2019466161727905,-7.140030384063721
52622,10.5246,0.0,19.76251983642578,2.2019466161727905,-7.4645771980285645
52623,10.5248,0.0,19.610023498535156,2.1495193243026733,-7.4645771980285645
52624,10.525,0.0,19.640522003173828,2.097092032432556,-7.140030384063721
52625,10.5252,0.0,19.610023498535156,2.175732970237732,-6.1663899421691895
52626,10.5254,0.0,19.610023498535156,2.228160262107849,-7.4645771980285645
52627,10.5256,0.0,19.610023498535156,2.2019466161727905,-7.789124011993408
52628,10.5258,0.0,19.671022415161133,2.1495193243026733,-6.815483570098877
52629,10.526,0.0,19.671022415161133,2.0708783864974976,-6.815483570098877
52630,10.5262,0.0,19.65577220916748,2.1233056783676147,-6.815483570098877
52631,10.5264,0.0,19.640522003173828,2.1495193243026733,-6.815483570098877
52632,10.5266,0.0,19.610023498535156,2.175732970237732,-6.490936756134033
52633,10.5268,0.0,19.701520919799805,2.175732970237732,-8.113671064376831
52634,10.527,0.0,19.671022415161133,2.175732970237732,-7.4645771980285645
52635,10.5272,0.0,19.57952308654785,2.1495193243026733,-6.815483570098877
52636,10.5274,0.0,19.671022415161133,2.1233056783676147,-6.815483570098877
52637,10.5276,0.0,19.701520919799805,2.175732970237732,-7.140030384063721
52638,10.5278,0.0,19.54902458190918,2.2019466161727905,-6.815483570098877
52639,10.528,0.0,19.701520919799805,2.2019466161727905,-7.140030384063721
52640,10.5282,0.0,19.488025665283203,2.1233056783676147,-6.815483570098877
52641,10.5284,0.0,19.57952308654785,2.1495193243026733,-5.841843128204346
52642,10.5286,0.0,19.640522003173828,2.175732970237732,-5.517296314239502
52643,10.5288,0.0,19.701520919799805,2.1495193243026733,-6.1663899421691895
52644,10.529,0.0,19.671022415161133,2.175732970237732,-6.490936756134033
52645,10.5292,0.0,19.57952308654785,2.1495193243026733,-5.517296314239502
52646,10.5294,0.0,19.57952308654785,2.1233056783676147,-6.1663899421691895
52647,10.5296,0.0,19.701520919799805,2.1495193243026733,-5.517296314239502
52648,10.5298,0.0,19.701520919799805,2.1233056783676147,-6.490936756134033
52649,10.53,0.0,19.57952308654785,2.1233056783676147,-5.517296314239502
52650,10.5302,0.0,19.640522003173828,2.2019466161727905,-6.1663899421691895
52651,10.5304,0.0,19.701520919799805,2.175732970237732,-5.841843128204346
52652,10.5306,0.0,19.57952308654785,2.1495193243026733,-5.841843128204346
52653,10.5308,0.0,19.57952308654785,2.1233056783676147,-6.490936756134033
52654,10.531,0.0,19.671022415161133,2.1233056783676147,-6.490936756134033
52655,10.5312,0.0,19.701520919799805,2.1233056783676147,-6.490936756134033
52656,10.5314,0.0,19.671022415161133,2.175732970237732,-6.1663899421691895
52657,10.5316,0.0,19.57952308654785,2.2019466161727905,-6.1663899421691895
52658,10.5318,0.0,19.671022415161133,2.175732970237732,-6.1663899421691895
52659,10.532,0.0,19.671022415161133,2.175732970237732,-5.517296314239502
52660,10.5322,0.0,19.610023498535156,2.1495193243026733,-5.841843128204346
52661,10.5324,0.0,19.610023498535156,2.175732970237732,-5.517296314239502
52662,10.5326,0.0,19.701520919799805,2.175732970237732,-6.1663899421691895
52663,10.5328,0.0,19.701520919799805,2.228160262107849,-5.517296314239502
52664,10.533,0.0,19.57952308654785,2.2019466161727905,-6.1663899421691895
52665,10.5332,0.0,19.640522003173828,2.1233056783676147,-6.490936756134033
52666,10.5334,0.0,19.701520919799805,2.175732970237732,-5.517296314239502
52667,10.5336,0.0,19.610023498535156,2.175732970237732,-5.517296314239502
52668,10.5338,0.0,19.640522003173828,2.175732970237732,-6.1663899421691895
52669,10.534,0.0,19.671022415161133,2.175732970237732,-5.841843128204346
52670,10.5342,0.0,19.610023498535156,2.1233056783676147,-6.490936756134033
52671,10.5344,0.0,19.54902458190918,2.228160262107849,-5.841843128204346
52672,10.5346,0.0,19.701520919799805,2.2019466161727905,-6.490936756134033
52673,10.5348,0.0,19.701520919799805,2.1233056783676147,-5.517296314239502
52674,10.535,0.0,19.85401725769043,2.1233056783676147,-5.841843128204346
52675,10.5352,0.0,19.74726963043213,2.175732970237732,-5.517296314239502
52676,10.5354,0.0,19.640522003173828,2.2019466161727905,-5.841843128204346
52677,10.5356,0.0,19.671022415161133,2.2019466161727905,-5.841843128204346
52678,10.5358,0.0,19.640522003173828,2.1233056783676147,-5.517296314239502
52679,10.536,0.0,19.57952308654785,2.1495193243026733,-6.490936756134033
52680,10.5362,0.0,19.55919075012207,2.175732970237732,-5.517296314239502
52681,10.5364,0.0,19.53885841369629,2.175732970237732,-5.517296314239502
52682,10.5366,0.0,19.518526077270508,2.175732970237732,-5.841843128204346
52683,10.5368,0.0,19.640522003173828,2.2019466161727905,-6.1663899421691895
52684,10.537,0.0,19.671022415161133,2.1495193243026733,-5.517296314239502
52685,10.5372,0.0,19.640522956848145,2.175732970237732,-5.841843128204346
52686,10.5374,0.0,19.610023498535156,2.175732970237732,-5.841843128204346
52687,10.5376,0.0,19.640522003173828,2.1495193243026733,-6.1663899421691895
52688,10.5378,0.0,19.73202133178711,2.2019466161727905,-6.1663899421691895
52689,10.538,0.0,19.640522003173828,2.175732970237732,-5.841843128204346
52690,10.5382,0.0,19.671021461486816,2.175732970237732,-6.1663899421691895
52691,10.5384,0.0,19.701520919799805,2.1495193243026733,-6.490936756134033
52692,10.5386,0.0,19.823518753051758,2.1495193243026733,-6.1663899421691895
52693,10.5388,0.0,19.610023498535156,2.175732970237732,-5.841843128204346
52694,10.539,0.0,19.610023498535156,2.175732970237732,-5.841843128204346
52695,10.5392,0.0,19.594773292541504,2.175732970237732,-5.841843128204346
52696,10.5394,0.0,19.57952308654785,2.2019466161727905,-5.517296314239502
52697,10.5396,0.0,19.57952308654785,2.1495193243026733,-5.517296314239502
52698,10.5398,0.0,19.73202133178711,2.097092032432556,-6.1663899421691895
52699,10.54,0.0,19.701520919799805,2.1495193243026733,-5.517296314239502
52700,10.5402,0.0,19.610023498535156,2.175732970237732,-4.8682026863098145
52701,10.5404,0.0,19.640522003173828,2.175732970237732,-6.490936756134033
52702,10.5406,0.0,19.640522003173828,2.175732970237732,-6.1663899421691895
52703,10.5408,0.0,19.76251983642578,2.1233056783676147,-5.841843128204346
52704,10.541,0.0,19.610023498535156,2.1233056783676147,-5.841843128204346
52705,10.5412,0.0,19.884517669677734,2.175732970237732,-5.517296314239502
52706,10.5414,0.0,19.73202133178711,2.1495193243026733,-6.1663899421691895
52707,10.5416,0.0,19.671022415161133,2.2019466161727905,-5.517296314239502
52708,10.5418,0.0,19.54902458190918,2.175732970237732,-5.517296314239502
52709,10.542,0.0,19.640522003173828,2.1495193243026733,-6.815483570098877
52710,10.5422,0.0,19.625272750854492,2.2019466161727905,-5.517296314239502
52711,10.5424,0.0,19.610023498535156,2.1495193243026733,-5.841843128204346
52712,10.5426,0.0,19.640522003173828,2.2019466161727905,-5.841843128204346
52713,10.5428,0.0,19.73202133178711,2.228160262107849,-6.490936756134033
52714,10.543,0.0,19.793018341064453,2.1495193243026733,-6.490936756134033
52715,10.5432,0.0,19.488025665283203,2.1233056783676147,-5.841843128204346
52716,10.5434,0.0,19.640522003173828,2.097092032432556,-6.1663899421691895
52717,10.5436,0.0,19.76251983642578,2.175732970237732,-5.517296314239502
52718,10.5438,0.0,19.701520919799805,2.228160262107849,-6.490936756134033
